"lon","lat","density"
122.926,75.9989,15.889275
123.815,75.9476,15.889275
124.6973,75.8931,15.889275
125.5725,75.8353,15.889275
126.4404,75.7742,15.889275
127.3005,75.71,15.889275
128.1527,75.6426,15.889275
128.9967,75.5721,15.889275
129.8321,75.4986,15.889275
130.6589,75.422,16.270124
131.4768,75.3425,16.270124
132.2856,75.2601,16.270124
133.0851,75.1748,15.303351
133.8753,75.0867,15.303351
134.6559,74.9959,14.844378
135.4269,74.9023,15.303351
136.1881,74.8062,15.303351
136.9395,74.7074,12.637403
137.6811,74.6061,12.637403
138.4127,74.5023,21.855923
139.1343,74.396,12.637403
139.8459,74.2874,12.1003065
140.5476,74.1764,12.637403
141.2392,74.0632,12.637403
141.9209,73.9477,12.637403
142.5926,73.8301,12.637403
143.2544,73.7103,12.637403
143.9063,73.5885,12.637403
144.5484,73.4646,12.637403
145.1807,73.3388,12.637403
145.8033,73.211,19.814959
146.4164,73.0813,19.814959
147.0199,72.9498,19.814959
147.614,72.8166,12.637403
148.1987,72.6815,12.637403
148.7742,72.5448,12.637403
149.3405,72.4064,12.637403
149.8978,72.2664,12.637403
150.4462,72.1249,12.637403
150.9858,71.9818,12.637403
151.5167,71.8372,19.814959
152.0391,71.6912,19.814959
152.5529,71.5437,19.814959
153.0585,71.3949,12.637403
153.5559,71.2448,12.637403
154.0452,71.0933,12.637403
154.5265,70.9406,12.637403
155,70.7866,12.637403
160.8774,68.5198,10.078873
172.4639,60.9716,21.904749
59.5794,68.3822,21.855923
59.9575,68.549,18.848185
60.3417,68.7149,21.094223
60.7321,68.88,21.045395
61.1287,69.0442,20.039562
62.3574,69.5312,21.846157
62.7803,69.6916,21.904749
63.2101,69.851,21.904749
63.6468,70.0093,21.904749
64.0906,70.1666,21.904749
64.5416,70.3227,21.904749
65,70.4777,21.904749
65.4658,70.6315,21.348122
65.9392,70.7841,21.25047
66.4203,70.9355,20.264166
66.9091,71.0856,20.264166
67.406,71.2344,21.377419
67.9108,71.3818,20.537596
68.4239,71.5279,20.264166
68.9452,71.6725,21.201641
72.8355,72.642,19.96144
73.427,72.7738,19.96144
74.0276,72.9039,19.96144
74.6375,73.0321,19.96144
75.2568,73.1584,19.96144
75.8855,73.2828,19.96144
76.5237,73.4053,18.848185
77.1715,73.5257,20.90868
77.8288,73.644,20.576658
78.4957,73.7602,20.576658
79.1723,73.8743,19.697773
79.8586,73.9861,19.697773
80.5546,74.0957,19.697773
81.2602,74.2029,19.697773
81.9755,74.3078,19.697773
82.7004,74.4102,17.7154
83.4349,74.5102,17.7154
84.179,74.6077,17.7154
84.9325,74.7025,17.7154
85.6954,74.7948,17.7154
86.4676,74.8844,16.367779
87.249,74.9712,12.637403
88.0394,75.0553,12.637403
88.8387,75.1365,12.637403
92.1213,75.4322,21.855923
92.9622,75.4986,21.855923
97.2756,75.783,16.904875
98.1579,75.8301,12.637403
99.0459,75.8738,21.855923
99.9393,75.9142,20.967272
113.6914,76.1001,12.1003065
114.6106,76.0841,20.312992
115.5275,76.0645,20.312992
116.4416,76.0414,19.043493
117.3524,76.0148,19.043493
118.2594,75.9847,18.975136
119.1623,75.9512,18.975136
120.0607,75.9142,16.943935
120.9541,75.8738,16.943935
121.8421,75.8301,15.889275
122.7243,75.783,15.889275
123.6005,75.7325,15.889275
124.4703,75.6789,15.889275
125.3333,75.6219,15.889275
126.1892,75.5618,15.889275
127.0378,75.4986,15.889275
127.8787,75.4322,15.889275
128.7117,75.3628,15.889275
129.5367,75.2903,15.889275
130.3532,75.2149,16.270124
131.1613,75.1365,16.270124
131.9606,75.0553,16.270124
132.751,74.9712,15.303351
133.5323,74.8844,15.303351
134.3046,74.7948,15.303351
135.0675,74.7025,15.303351
135.821,74.6077,15.303351
136.565,74.5102,12.637403
137.2996,74.4102,12.637403
138.0245,74.3078,12.637403
138.7398,74.2029,12.637403
139.4454,74.0957,12.637403
140.1414,73.9861,12.637403
140.8277,73.8743,12.637403
141.5043,73.7602,12.637403
142.1712,73.644,12.637403
142.8285,73.5257,12.637403
143.4763,73.4053,12.637403
144.1145,73.2828,12.637403
144.7432,73.1584,12.637403
145.3625,73.0321,12.637403
145.9724,72.9039,12.637403
146.573,72.7738,12.637403
147.1645,72.642,12.637403
147.7468,72.5084,12.637403
148.3201,72.3731,12.637403
148.8845,72.2361,12.637403
149.44,72.0975,12.637403
149.9869,71.9574,12.637403
150.5251,71.8157,12.637403
151.0548,71.6725,12.637403
151.5761,71.5279,12.637403
152.0892,71.3818,12.637403
152.594,71.2344,12.637403
153.0908,71.0856,12.637403
153.5797,70.9355,12.637403
154.0608,70.7841,12.637403
154.5342,70.6315,21.855923
172.0802,60.8736,21.855923
172.2815,60.6874,21.16258
60.4094,68.409,21.094223
63.2376,69.5431,21.855923
63.6678,69.7012,21.855923
64.1048,69.8582,21.904749
64.5489,70.0142,21.904749
65,70.169,21.904749
65.4584,70.3227,21.904749
65.924,70.4752,21.348122
66.3972,70.6265,21.25047
66.8779,70.7765,20.264166
72.696,72.3342,19.639181
73.2759,72.4664,19.639181
73.8646,72.5968,19.639181
74.4623,72.7255,19.639181
75.0691,72.8523,19.639181
75.6849,72.9772,19.639181
76.3099,73.1002,19.639181
76.9442,73.2212,18.848185
77.5877,73.3402,18.848185
78.2405,73.4572,20.576658
78.9027,73.572,20.576658
79.5742,73.6847,20.576658
80.2551,73.7951,19.697773
80.9454,73.9033,19.697773
81.645,74.0092,20.576658
82.354,74.1127,20.576658
83.0723,74.2138,20.576658
83.7999,74.3125,17.7154
84.5367,74.4087,21.348122
85.2826,74.5023,16.367779
86.0375,74.5933,18.848185
86.8014,74.6816,12.637403
87.5741,74.7672,16.367779
99.2157,75.6564,12.637403
112.7263,75.8914,21.855923
113.6329,75.8791,21.855923
114.5378,75.8633,21.299295
115.4403,75.844,20.312992
116.3402,75.8213,19.287626
117.2369,75.7952,19.287626
118.1301,75.7655,18.975136
119.0193,75.7325,18.975136
119.9042,75.6962,18.975136
120.7843,75.6564,16.943935
121.6593,75.6133,16.943935
122.5288,75.567,15.889275
123.3925,75.5173,15.889275
124.25,75.4645,15.889275
125.1011,75.4084,15.889275
125.9454,75.3492,15.889275
126.7826,75.2869,15.889275
127.6126,75.2215,15.889275
128.435,75.1531,15.889275
129.2495,75.0817,15.889275
130.0561,75.0074,17.29549
130.8544,74.9302,16.270124
131.6444,74.8501,17.432205
132.4259,74.7672,15.303351
133.1986,74.6816,15.303351
133.9625,74.5933,15.303351
134.7174,74.5023,15.303351
135.4633,74.4087,15.303351
136.2001,74.3125,12.637403
136.9277,74.2138,12.637403
137.646,74.1127,12.637403
138.355,74.0092,12.637403
139.0546,73.9033,12.637403
139.7449,73.7951,12.637403
140.4258,73.6847,12.637403
141.0973,73.572,12.637403
141.7595,73.4572,12.637403
143.0558,73.2212,12.637403
143.6901,73.1002,12.637403
144.3151,72.9772,12.637403
144.9309,72.8523,12.637403
145.5377,72.7255,12.637403
146.1354,72.5968,12.637403
146.7241,72.4664,12.637403
147.304,72.3342,12.637403
147.875,72.2003,12.637403
148.4373,72.0648,10.078873
148.991,71.9276,21.855923
149.5361,71.7888,12.637403
150.0729,71.6485,21.855923
150.6013,71.5067,10.078873
151.1215,71.3635,10.078873
151.6335,71.2188,10.078873
152.1376,71.0727,12.637403
152.6338,70.9253,12.637403
153.1221,70.7765,12.637403
153.6028,70.6265,12.637403
171.9023,60.5889,21.16258
64.1186,69.5502,21.894983
64.5558,69.7059,21.348122
65,69.8606,21.904749
65.4511,70.0142,21.904749
65.9094,70.1666,21.348122
66.3748,70.3177,21.348122
66.8476,70.4677,19.756365
67.3278,70.6164,18.848185
72.5614,72.0266,19.96144
73.1301,72.1591,19.96144
73.7074,72.2899,19.96144
74.2933,72.419,19.96144
74.888,72.5462,19.96144
75.4915,72.6716,19.96144
76.1038,72.7952,19.96144
76.7251,72.9168,19.96144
77.3554,73.0364,19.043493
77.9946,73.154,20.586422
78.6429,73.2696,21.348122
79.3003,73.3831,21.348122
79.9667,73.4944,21.348122
80.6422,73.6035,20.576658
81.3269,73.7103,20.576658
82.0205,73.8149,18.115782
82.7232,73.9171,21.348122
83.4349,74.0169,20.127449
84.1556,74.1143,21.348122
84.8852,74.2092,21.348122
85.6235,74.3015,12.637403
86.3706,74.3913,21.855923
87.1263,74.4784,12.637403
99.3803,75.439,12.637403
112.6838,75.6702,21.855923
113.5763,75.6581,21.855923
114.4672,75.6426,21.855923
115.3558,75.6237,20.312992
116.2419,75.6013,20.312992
117.125,75.5755,19.287626
118.0047,75.5464,18.975136
118.8807,75.5139,18.975136
119.7524,75.4781,18.975136
120.6197,75.439,16.943935
121.482,75.3966,16.943935
122.3391,75.3509,16.943935
123.1906,75.3021,15.889275
124.0362,75.25,15.889275
124.8757,75.1948,16.270124
125.7086,75.1365,16.270124
126.5348,75.0751,16.270124
127.354,75.0107,16.943935
128.166,74.9433,16.943935
128.9704,74.8729,16.943935
129.7672,74.7997,17.29549
130.556,74.7235,17.432205
131.3369,74.6446,17.432205
132.1094,74.5629,15.303351
132.8737,74.4784,15.303351
133.6294,74.3913,15.303351
134.3765,74.3015,15.303351
135.1148,74.2092,15.303351
135.8444,74.1143,12.637403
136.565,74.0169,12.637403
137.2767,73.9171,12.637403
137.9795,73.8149,12.637403
138.6731,73.7103,12.637403
139.3577,73.6035,12.637403
140.0333,73.4944,12.637403
140.6997,73.3831,12.637403
141.3571,73.2696,12.637403
142.0054,73.154,21.855923
142.6446,73.0364,21.855923
143.2749,72.9168,21.855923
143.8962,72.7952,12.637403
144.5085,72.6716,12.637403
145.112,72.5462,12.637403
145.7067,72.419,12.637403
146.2926,72.2899,12.637403
146.8699,72.1591,12.637403
147.4386,72.0266,10.078873
148.5505,71.7567,10.078873
149.0939,71.6193,21.855923
149.629,71.4804,21.855923
150.156,71.3399,21.855923
150.6749,71.198,21.855923
152.1844,70.7639,10.078873
152.6722,70.6164,12.637403
171.5258,60.4893,21.16258
64.5626,69.398,21.894983
65,69.5525,21.348122
65.4441,69.7059,21.348122
65.8952,69.8582,21.348122
66.3532,70.0093,21.348122
66.8183,70.1592,19.756365
67.2906,70.3079,18.428274
67.7702,70.4553,19.043493
71.8817,71.5848,15.996694
72.4314,71.7192,15.996694
72.9893,71.852,15.996694
73.5556,71.9831,15.996694
74.1302,72.1126,15.996694
74.7132,72.2402,15.996694
75.3048,72.3661,15.996694
75.905,72.4902,15.996694
76.5138,72.6123,15.996694
77.1313,72.7326,15.996694
77.7575,72.8509,20.518064
78.3925,72.9671,20.586422
79.0362,73.0813,20.518064
79.6888,73.1935,18.125547
80.3501,73.3034,18.125547
81.0203,73.4112,18.125547
81.6992,73.5167,21.348122
82.387,73.62,20.576658
83.0834,73.7209,21.377419
83.7886,73.8194,18.115782
84.5024,73.9156,12.1003065
85.2249,74.0092,16.367779
85.9558,74.1003,12.637403
86.6951,74.1889,12.637403
87.4427,74.2748,21.855923
113.5215,75.4373,21.855923
114.3987,75.422,12.1003065
115.2739,75.4034,20.312992
116.1466,75.3813,20.312992
117.0165,75.356,19.287626
117.8831,75.3273,18.975136
118.7462,75.2953,18.975136
119.6052,75.2601,18.975136
120.4599,75.2215,16.943935
121.3099,75.1798,16.943935
122.1549,75.1348,16.943935
122.9946,75.0867,16.943935
123.8286,75.0354,15.889275
124.6568,74.9811,17.29549
125.4786,74.9236,17.29549
126.294,74.8631,16.943935
127.1027,74.7997,17.29549
127.9044,74.7332,16.943935
128.699,74.6639,16.943935
129.4861,74.5916,17.432205
130.2657,74.5166,17.432205
131.0375,74.4387,17.432205
131.8014,74.3581,15.303351
132.5573,74.2748,15.303351
133.3049,74.1889,15.303351
134.0442,74.1003,16.836517
134.7751,74.0092,12.637403
135.4975,73.9156,12.637403
136.2114,73.8194,11.94406
136.9166,73.7209,12.637403
137.613,73.62,12.637403
138.3008,73.5167,12.637403
138.9797,73.4112,12.637403
139.6499,73.3034,12.637403
140.3112,73.1935,12.637403
140.9638,73.0813,12.637403
141.6075,72.9671,12.637403
142.2425,72.8509,12.637403
142.8687,72.7326,12.637403
143.4862,72.6123,12.637403
144.095,72.4902,12.637403
144.6952,72.3661,12.637403
145.2867,72.2402,21.855923
145.8698,72.1126,12.637403
146.4444,71.9831,12.637403
147.0107,71.852,21.855923
171.1519,60.3884,21.904749
65,69.2447,21.855923
65.4374,69.398,21.064926
65.8814,69.5502,21.348122
66.3322,69.7012,19.756365
66.7899,69.851,19.756365
67.2546,69.9996,19.76613
67.7263,70.147,18.428274
71.7662,71.2773,19.96144
72.3058,71.412,19.96144
72.8533,71.5451,19.96144
73.4089,71.6765,19.96144
73.9726,71.8063,19.96144
74.5445,71.9344,19.96144
75.1247,72.0607,19.96144
75.7131,72.1852,19.96144
76.3099,72.3079,19.96144
76.9151,72.4287,19.96144
77.5288,72.5476,19.96144
78.1509,72.6646,18.848185
78.7816,72.7795,18.848185
79.4208,72.8924,18.848185
80.0685,73.0032,18.848185
80.7247,73.1118,18.848185
83.4349,73.5242,21.377419
84.1336,73.6215,21.377419
84.8407,73.7164,12.637403
85.556,73.8088,12.637403
86.2796,73.8987,12.637403
87.0113,73.9861,12.637403
113.4682,75.2165,12.1003065
114.3323,75.2015,13.994791
115.1944,75.1831,21.299295
116.0542,75.1615,20.312992
116.9112,75.1365,19.287626
117.7652,75.1083,18.975136
118.6156,75.0768,18.848185
119.4623,75.042,18.975136
120.3048,75.0041,18.975136
121.1429,74.963,16.943935
121.9761,74.9187,16.943935
122.8043,74.8713,16.943935
123.627,74.8208,16.943935
124.444,74.7672,16.943935
125.2551,74.7106,17.29549
126.06,74.651,17.29549
126.8584,74.5884,17.29549
127.6501,74.523,17.070887
128.435,74.4546,17.432205
129.2127,74.3834,17.432205
129.9831,74.3094,17.432205
130.7461,74.2326,17.432205
131.5014,74.1531,15.303351
132.249,74.0709,15.303351
132.9887,73.9861,12.637403
133.7204,73.8987,12.637403
134.444,73.8088,12.637403
135.1593,73.7164,12.637403
135.8663,73.6215,12.637403
136.565,73.5242,12.637403
137.2553,73.4245,12.637403
137.9371,73.3226,12.637403
138.6105,73.2183,12.637403
139.2753,73.1118,12.637403
139.9315,73.0032,12.637403
140.5792,72.8924,12.637403
141.2184,72.7795,12.637403
141.849,72.6646,12.637403
142.4712,72.5476,12.637403
143.0849,72.4287,12.637403
144.2869,72.1852,12.637403
144.8753,72.0607,21.855923
145.4555,71.9344,21.855923
146.0274,71.8063,10.078873
170.7807,60.2865,21.855923
65.4308,69.0904,21.855923
65.868,69.2424,21.855923
66.3119,69.3933,21.348122
66.7624,69.5431,19.756365
67.2197,69.6916,19.76613
72.1843,71.1049,19.96144
72.7218,71.2383,19.96144
73.2672,71.37,19.96144
73.8204,71.5001,19.96144
74.3815,71.6286,19.96144
74.9506,71.7553,19.96144
75.5278,71.8803,19.96144
76.113,72.0035,19.96144
76.7064,72.1249,19.96144
77.308,72.2444,19.96144
78.5359,72.4776,19.043493
79.1622,72.5912,19.043493
79.7968,72.7028,19.043493
80.4396,72.8123,19.043493
81.0908,72.9196,19.043493
85.1706,73.5167,12.637403
85.879,73.608,12.637403
86.5953,73.6967,12.637403
87.3194,73.783,12.637403
113.4166,74.9959,21.855923
114.2679,74.9811,12.1003065
115.1173,74.963,20.312992
115.9645,74.9417,19.287626
116.8091,74.9171,18.848185
117.6506,74.8893,18.848185
118.4889,74.8582,18.848185
119.3236,74.824,18.848185
120.1543,74.7867,18.975136
120.9806,74.7462,18.975136
121.8024,74.7025,16.943935
122.6193,74.6558,16.943935
123.431,74.6061,17.29549
124.2373,74.5533,17.29549
125.0378,74.4975,17.29549
125.8324,74.4387,17.432205
126.6208,74.3771,17.432205
127.4027,74.3125,17.432205
128.178,74.2451,17.432205
128.9465,74.1749,17.432205
129.708,74.1019,17.432205
130.4623,74.0262,17.432205
131.2092,73.9477,15.303351
131.9487,73.8667,12.637403
132.6806,73.783,12.637403
133.4047,73.6967,12.637403
134.121,73.608,12.637403
134.8293,73.5167,12.637403
135.5297,73.423,12.637403
136.222,73.327,12.637403
136.9061,73.2286,12.637403
137.582,73.1278,12.637403
138.2497,73.0248,12.637403
138.9092,72.9196,12.637403
139.5604,72.8123,12.637403
140.2032,72.7028,12.637403
140.8378,72.5912,12.637403
142.0822,72.362,21.855923
145.0494,71.7553,21.855923
145.6185,71.6286,21.855923
146.1796,71.5001,10.078873
170.4122,60.1834,21.855923
65.8551,68.935,21.855923
66.2922,69.0858,21.855923
66.7357,69.2354,21.348122
67.1858,69.3839,19.912611
67.6425,69.5312,19.756365
72.5946,70.9316,19.043493
73.1301,71.0637,19.043493
73.6732,71.1941,19.043493
75.3487,71.5755,19.043493
75.9228,71.6992,19.043493
76.5048,71.8211,19.043493
77.0947,71.9411,19.043493
77.6927,72.0593,19.043493
78.9125,72.2899,18.848185
79.5344,72.4023,18.848185
80.1645,72.5126,18.848185
80.8025,72.6208,18.848185
112.5261,74.7867,21.855923
113.3665,74.7753,21.855923
114.2054,74.7607,21.299295
115.0424,74.7429,20.312992
115.8774,74.7219,19.287626
116.7098,74.6977,19.287626
117.5394,74.6703,18.848185
118.3659,74.6398,18.848185
119.1888,74.6061,18.975136
120.008,74.5693,18.975136
120.823,74.5293,18.975136
121.6336,74.4864,18.975136
122.4396,74.4403,17.29549
123.2405,74.3913,19.463404
124.0362,74.3392,17.432205
124.8265,74.2843,17.432205
125.611,74.2263,17.432205
126.3895,74.1655,17.432205
127.1619,74.1019,17.432205
127.9279,74.0354,17.432205
128.6873,73.9661,17.432205
129.44,73.8941,17.432205
130.1858,73.8194,15.303351
130.9245,73.7421,15.303351
131.656,73.6621,12.637403
132.3801,73.5795,12.637403
133.0968,73.4944,12.637403
133.8059,73.4068,12.637403
134.5074,73.3167,12.637403
135.2011,73.2242,12.637403
135.887,73.1293,12.637403
136.565,73.0321,12.637403
137.2351,72.9326,12.637403
137.8973,72.8308,12.637403
138.5514,72.7269,12.637403
139.1975,72.6208,12.637403
139.8355,72.5126,12.637403
140.4655,72.4023,12.637403
170.2551,59.8972,21.855923
66.273,68.7785,21.855923
66.7098,68.9281,21.855923
67.153,69.0765,21.348122
67.6026,69.2238,20.234869
68.0587,69.3698,18.848185
72.4716,70.6252,19.043493
72.9975,70.7575,19.043493
73.5308,70.8883,19.043493
74.0715,71.0174,19.043493
75.1755,71.2708,19.043493
75.7389,71.3949,19.043493
76.3099,71.5173,19.043493
77.4751,71.7567,19.043493
78.0693,71.8736,19.043493
79.2811,72.1016,18.848185
79.8987,72.2127,18.848185
80.5241,72.3217,18.848185
81.1573,72.4287,18.848185
110.8303,74.5788,21.855923
111.6603,74.574,21.855923
112.4896,74.5661,21.855923
113.3178,74.5549,21.299295
114.1446,74.5405,20.459473
114.9697,74.523,20.312992
115.7928,74.5023,19.287626
116.6135,74.4784,19.287626
117.4314,74.4514,18.848185
118.2463,74.4213,18.848185
119.0579,74.3881,18.975136
119.8658,74.3518,18.975136
120.6698,74.3125,18.975136
121.4695,74.2701,18.848185
122.2648,74.2248,19.053259
123.0553,74.1764,19.463404
123.8407,74.1251,17.432205
124.6209,74.0709,17.432205
125.3955,74.0138,19.34622
126.1645,73.9539,17.432205
126.9275,73.8911,17.070887
127.6844,73.8255,17.432205
128.435,73.7572,17.432205
129.179,73.6862,17.432205
129.9164,73.6125,15.303351
130.647,73.5361,15.303351
131.3706,73.4572,15.303351
132.0872,73.3757,12.637403
132.7965,73.2916,12.637403
133.4986,73.2051,12.637403
134.1932,73.1162,12.637403
134.8804,73.0248,12.637403
135.56,72.9311,12.637403
136.2319,72.8351,12.637403
136.8962,72.7368,12.637403
137.5528,72.6363,12.637403
138.2016,72.5336,12.637403
138.8427,72.4287,12.637403
139.4759,72.3217,12.637403
140.1013,72.2127,12.637403
169.2547,60.3355,21.855923
169.4703,60.1548,19.043493
169.6832,59.9738,21.904749
170.1011,59.6113,21.16258
67.1211,68.7694,21.855923
67.5638,68.9166,21.348122
68.0128,69.0627,20.234869
68.4682,69.2075,20.322758
72.3524,70.319,19.043493
72.8691,70.4516,19.043493
73.3929,70.5826,19.043493
73.924,70.7121,19.043493
74.4623,70.8399,19.043493
75.561,71.0907,19.043493
76.1215,71.2136,19.043493
76.6894,71.3347,19.043493
77.2648,71.454,19.043493
78.4382,71.6872,19.043493
80.2551,72.0225,18.848185
80.8759,72.1304,18.848185
81.5044,72.2361,18.848185
82.1403,72.3398,18.848185
110,74.3597,21.855923
110.8185,74.3581,21.855923
111.6366,74.3534,21.855923
112.454,74.3455,20.215338
113.2705,74.3345,20.459473
114.0856,74.3204,20.459473
114.8991,74.3031,20.312992
115.7106,74.2827,19.287626
116.5198,74.2592,18.848185
117.3264,74.2326,18.848185
118.1301,74.2029,18.848185
118.9306,74.1702,18.848185
119.7276,74.1345,18.975136
120.5208,74.0957,18.848185
121.3099,74.0539,19.053259
122.0948,74.0092,19.463404
122.875,73.9615,12.637403
123.6504,73.911,20.645016
124.4208,73.8575,20.576658
125.1858,73.8012,20.645016
125.9454,73.7421,20.645016
126.6992,73.6802,20.645016
127.4472,73.6155,19.160677
128.1891,73.5481,19.34622
128.9246,73.478,17.432205
129.6538,73.4053,15.303351
130.3764,73.3299,14.844378
131.0923,73.252,15.303351
131.8014,73.1715,15.303351
132.5035,73.0886,12.637403
133.1986,73.0032,12.637403
133.8865,72.9153,12.637403
134.5672,72.8251,12.637403
135.2405,72.7326,12.637403
135.9065,72.6377,12.637403
136.565,72.5406,12.637403
137.2161,72.4413,12.637403
137.8596,72.3398,12.637403
138.4956,72.2361,12.637403
139.1241,72.1304,12.637403
139.7449,72.0225,21.855923
168.6713,60.4072,21.855923
168.8912,60.2275,21.855923
169.1083,60.0476,21.855923
169.3227,59.8674,21.855923
67.5261,68.6098,21.855923
67.9682,68.7558,18.848185
68.4166,68.9006,20.234869
72.2369,70.013,19.043493
72.7447,70.1458,19.043493
73.2594,70.2771,19.043493
73.7812,70.4068,19.043493
74.3099,70.535,19.043493
76.4966,71.0315,19.043493
77.0613,71.1514,19.043493
77.6334,71.2695,19.043493
78.2127,71.3857,19.043493
81.2202,71.9384,18.848185
81.8438,72.043,18.848185
82.4748,72.1454,18.848185
109.1931,74.1376,21.855923
110,74.1391,21.855923
110.8069,74.1376,12.1003065
111.6135,74.1329,20.117685
112.4195,74.1251,21.855923
114.0283,74.1003,21.855923
114.8304,74.0833,20.459473
115.6307,74.0632,20.049328
116.4287,74.04,19.85402
117.2243,74.0138,19.85402
118.0171,73.9846,18.848185
118.8068,73.9523,18.848185
119.5931,73.9171,19.053259
120.3758,73.8789,19.11185
121.1547,73.8377,12.1003065
121.9293,73.7936,20.52783
122.6996,73.7466,12.637403
123.4652,73.6967,12.637403
124.226,73.644,20.645016
124.9816,73.5885,20.576658
125.732,73.5302,12.637403
126.4769,73.4691,20.645016
127.2161,73.4053,12.637403
127.9494,73.3388,12.637403
128.6767,73.2696,16.836517
129.3978,73.1978,16.836517
130.1126,73.1235,15.303351
130.8209,73.0466,15.303351
131.5226,72.9671,15.303351
132.2176,72.8852,15.303351
132.9058,72.8009,12.637403
133.587,72.7141,12.637403
134.2613,72.625,12.637403
134.9285,72.5336,12.637403
135.5885,72.4399,12.637403
136.2413,72.3439,12.637403
136.8869,72.2458,12.637403
137.5252,72.1454,12.637403
138.1562,72.043,12.637403
138.7798,71.9384,12.637403
139.3961,71.8318,12.637403
168.0851,60.476,21.855923
168.5305,60.1185,21.855923
168.7491,59.9393,21.855923
67.925,68.4492,21.855923
68.3665,68.594,20.859854
68.8141,68.7376,20.234869
72.125,69.7071,19.043493
72.6242,69.8402,19.043493
73.1301,69.9717,19.043493
73.6428,70.1018,19.043493
74.1623,70.2303,19.043493
77.4259,70.9674,19.043493
77.9946,71.0843,19.043493
78.5704,71.1993,19.043493
81.5571,71.746,18.848185
82.1759,71.8493,18.848185
82.8019,71.9506,18.848185
108.4089,73.9125,21.855923
109.2043,73.9171,21.855923
110,73.9186,21.855923
110.7957,73.9171,19.893082
111.5911,73.9125,12.1003065
112.3859,73.9048,12.1003065
113.1798,73.8941,12.637403
113.9725,73.8804,20.537596
114.7636,73.8636,20.049328
115.553,73.8438,20.049328
116.3402,73.821,20.049328
117.125,73.7951,20.049328
117.9072,73.7663,20.049328
118.6863,73.7345,19.463404
119.4623,73.6998,18.916542
120.2348,73.6621,18.916542
121.0035,73.6215,12.1003065
121.7683,73.578,12.637403
122.5288,73.5316,12.637403
123.2849,73.4825,12.637403
124.0362,73.4305,12.637403
125.5241,73.3181,21.855923
126.2602,73.2579,12.637403
126.9908,73.1949,12.637403
127.7158,73.1293,21.855923
128.435,73.061,16.31895
129.1481,72.9902,12.637403
129.8552,72.9168,12.637403
130.556,72.8408,16.836517
131.2505,72.7624,15.303351
131.9385,72.6815,15.303351
132.6199,72.5982,12.637403
133.2946,72.5126,12.637403
133.9625,72.4245,12.637403
134.6236,72.3342,12.637403
135.2777,72.2416,12.637403
135.9249,72.1468,12.637403
136.565,72.0498,12.637403
137.1981,71.9506,12.637403
137.8241,71.8493,12.637403
138.4429,71.746,12.637403
139.0546,71.6406,12.637403
139.6591,71.5332,12.637403
164.7824,62.4716,21.855923
167.7243,60.3643,21.855923
168.1726,60.0084,21.855923
168.3925,59.83,21.855923
68.3178,68.2877,21.855923
68.7585,68.4313,20.859854
69.2054,68.5737,20.322758
72.5073,69.5348,19.043493
73.0047,69.6666,19.043493
73.5087,69.7969,19.043493
74.0193,69.9258,19.043493
78.3487,70.8985,19.043493
78.921,71.0123,19.043493
81.8868,71.553,18.848185
82.5009,71.6552,18.848185
83.1219,71.7553,18.848185
107.6467,73.6847,21.855923
109.2152,73.6967,21.855923
110,73.6982,21.299295
110.7848,73.6967,21.855923
111.5694,73.6922,21.855923
112.3533,73.6847,12.637403
113.1364,73.6741,20.537596
113.9182,73.6606,21.309061
114.6987,73.644,20.049328
115.4774,73.6245,20.14698
116.254,73.602,20.049328
117.0284,73.5765,20.049328
117.8002,73.5481,20.049328
118.5691,73.5167,19.287626
119.335,73.4825,19.902845
120.0975,73.4453,19.11185
120.8564,73.4053,12.637403
121.6115,73.3624,12.637403
122.3625,73.3167,12.637403
123.1092,73.2681,12.637403
123.8514,73.2168,16.31895
128.1992,72.8523,21.855923
128.9046,72.7823,16.31895
129.6041,72.7099,12.637403
130.2976,72.6349,12.637403
130.9849,72.5574,15.303351
131.666,72.4776,15.303351
132.3407,72.3953,12.637403
133.0089,72.3107,12.637403
133.6705,72.2237,12.637403
134.3256,72.1345,12.637403
134.9739,72.043,12.637403
135.6155,71.9492,12.637403
136.2502,71.8534,12.637403
136.8781,71.7553,12.637403
137.4991,71.6552,12.637403
138.1132,71.553,12.637403
138.7203,71.4488,12.637403
139.3205,71.3425,12.637403
139.9137,71.2344,12.637403
164.4092,62.3487,21.728971
164.6734,62.1761,21.728971
167.8174,59.8972,21.855923
69.1446,68.2677,19.043493
72.394,69.2296,19.043493
72.8831,69.3616,19.043493
73.3787,69.4922,19.043493
73.8807,69.6214,19.043493
82.2096,71.3595,21.855923
82.8189,71.4606,21.855923
83.4349,71.5596,21.855923
106.1345,73.4408,21.855923
106.9059,73.4542,21.855923
107.6785,73.4646,21.855923
108.4518,73.472,21.855923
109.2258,73.4765,12.1003065
110,73.478,12.1003065
110.7742,73.4765,12.637403
113.0941,73.4542,12.637403
113.8655,73.4408,21.855923
114.6355,73.4245,21.309061
115.4038,73.4053,20.14698
117.6961,73.3299,21.855923
118.455,73.299,21.855923
119.211,73.2652,21.855923
119.9638,73.2286,16.738863
120.7131,73.1891,12.637403
121.4587,73.1468,12.637403
122.2005,73.1017,12.637403
122.9381,73.0538,12.637403
123.6713,73.0032,12.637403
126.5571,72.7738,21.855923
127.2658,72.7099,21.855923
